match_id,year,stage,group,home_team,away_team,home_goals,away_goals,neutral
1451,2002,Qualifier,,Ivory Coast,Turkey,1,1,False
1452,2001,Qualifier,,Egypt,Panama,2,1,False
1453,1996,Friendly,,Scotland,Australia,3,0,False
1454,1991,Friendly,,Ghana,Algeria,1,1,False
1455,2023,Friendly,,Ghana,Ecuador,2,1,False
1456,2007,Qualifier,,Algeria,Australia,2,0,False
1457,2017,Qualifier,,Indonesia,Honduras,1,1,False
1458,2013,Friendly,,Denmark,Qatar,1,0,False
1459,1991,Qualifier,,Switzerland,Iran,2,1,False
1460,2012,Qualifier,,Norway,Canada,1,1,False
1461,1990,Qualifier,,Ireland,Switzerland,1,1,False
1462,2022,Qualifier,,Tunisia,Germany,0,1,False
1463,1991,Friendly,,Egypt,Wales,0,0,False
1464,2022,Friendly,,Peru,Brazil,0,2,False
1465,2020,Friendly,,Russia,Greece,0,1,False
1466,2021,Qualifier,,Algeria,Russia,3,2,False
1467,2012,Qualifier,,Ukraine,Iran,1,2,False
1468,2013,Friendly,,Algeria,China,1,1,False
1469,1992,Qualifier,,Ukraine,Chile,3,0,False
1470,2014,Qualifier,,Russia,Switzerland,0,1,False
1471,2003,Qualifier,,Croatia,Finland,0,3,False
1472,2008,Friendly,,South Korea,Mexico,2,0,False
1473,2004,Qualifier,,Ghana,Italy,1,0,False
1474,1997,Friendly,,Denmark,Italy,3,1,False
1475,1997,Qualifier,,Romania,Brazil,1,0,False
1476,1992,Friendly,,Ivory Coast,Egypt,3,0,False
1477,2018,Friendly,,Portugal,Brazil,3,2,False
1478,1998,Friendly,,USA,Sweden,2,0,False
1479,2002,Friendly,,Ireland,Greece,0,0,False
1480,1999,Friendly,,Ukraine,Japan,0,1,False
1481,2017,Qualifier,,Algeria,Ukraine,0,2,False
1482,2013,Friendly,,Croatia,South Korea,3,0,False
1483,2010,Friendly,,Poland,Saudi Arabia,1,0,False
1484,2012,Qualifier,,Peru,France,3,1,False
1485,2012,Friendly,,Denmark,Nigeria,3,0,False
1486,2014,Friendly,,Finland,Uruguay,2,3,False
1487,2000,Friendly,,Egypt,England,0,3,False
1488,2023,Qualifier,,South Korea,Japan,3,0,False
1489,2005,Friendly,,Slovenia,Serbia,1,1,False
1490,1995,Friendly,,Poland,Sweden,1,1,False
1491,2006,Friendly,,Egypt,Croatia,1,3,False
1492,1994,Friendly,,Venezuela,South Korea,0,1,False
1493,2017,Friendly,,Spain,Nigeria,2,0,False
1494,2011,Qualifier,,Chile,Hungary,2,1,False
1495,1996,Friendly,,Finland,Ecuador,2,1,False
1496,2019,Qualifier,,Germany,Chile,2,0,False
1497,2001,Qualifier,,Romania,Morocco,1,2,False
1498,2001,Friendly,,Qatar,Tunisia,2,1,False
1499,2001,Friendly,,Indonesia,Sweden,0,4,False
1500,1993,Friendly,,Hungary,Venezuela,3,1,False
1501,1999,Friendly,,Norway,Peru,1,6,False
1502,2017,Friendly,,Germany,Turkey,4,1,False
1503,2009,Qualifier,,Slovenia,Ecuador,0,1,False
1504,1994,Friendly,,Ukraine,Honduras,2,1,False
1505,2006,Qualifier,,Russia,Ghana,0,1,False
1506,2015,Friendly,,Saudi Arabia,USA,3,0,False
1507,2013,Qualifier,,Spain,Brazil,2,0,False
1508,2000,Qualifier,,Peru,USA,2,2,False
1509,2001,Qualifier,,Norway,Algeria,3,4,False
1510,2023,Qualifier,,Algeria,Canada,2,2,False
1511,2004,Friendly,,Serbia,Bolivia,4,0,False
1512,1999,Qualifier,,Ghana,Spain,1,3,False
1513,2001,Qualifier,,Japan,Turkey,1,1,False
1514,2008,Friendly,,Slovakia,Ecuador,1,1,False
1515,2021,Friendly,,Spain,Iran,1,2,False
1516,2008,Qualifier,,South Korea,Honduras,2,0,False
1517,2021,Friendly,,Finland,Scotland,1,2,False
1518,2007,Qualifier,,Mexico,Denmark,1,1,False
1519,1999,Qualifier,,Senegal,Panama,2,0,False
1520,2014,Friendly,,Switzerland,Ghana,1,0,False
1521,2015,Qualifier,,Ghana,Wales,0,1,False
1522,2009,Qualifier,,Austria,Algeria,0,0,False
1523,2009,Friendly,,Trinidad and Tobago,Colombia,0,0,False
1524,2008,Qualifier,,Bolivia,Mexico,0,2,False
1525,2023,Friendly,,Tunisia,Australia,1,1,False
1526,1991,Qualifier,,Finland,Panama,3,0,False
1527,2014,Friendly,,Mexico,Turkey,5,1,False
1528,2021,Qualifier,,Japan,England,0,0,False
1529,2022,Qualifier,,Nigeria,Mexico,2,2,False
1530,1997,Qualifier,,Canada,New Zealand,2,1,False
1531,2017,Qualifier,,Indonesia,Romania,3,1,False
1532,1997,Friendly,,Netherlands,Slovenia,1,0,False
1533,2018,Friendly,,Slovenia,Hungary,1,0,False
1534,2002,Qualifier,,Ireland,Argentina,0,1,False
1535,2016,Friendly,,Senegal,Ivory Coast,1,1,False
1536,2009,Qualifier,,Ireland,Egypt,3,0,False
1537,2016,Qualifier,,Wales,Turkey,1,1,False
1538,2003,Qualifier,,Ukraine,Qatar,3,1,False
1539,2014,Qualifier,,Netherlands,Austria,4,1,False
1540,2004,Friendly,,USA,Spain,1,0,False
1541,2023,Friendly,,Serbia,Brazil,2,2,False
1542,2017,Qualifier,,Argentina,Trinidad and Tobago,3,0,False
1543,2012,Qualifier,,Australia,Bolivia,1,1,False
1544,2019,Qualifier,,Japan,Senegal,1,1,False
1545,2011,Friendly,,Czech Republic,Senegal,3,1,False
1546,1991,Friendly,,Cameroon,Ghana,0,1,False
1547,2008,Qualifier,,Slovakia,Wales,3,1,False
1548,2010,Friendly,,Algeria,Slovakia,3,3,False
1549,1992,Qualifier,,Uruguay,Australia,2,0,False
1550,2008,Qualifier,,Chile,Uruguay,3,1,False
1551,2000,Qualifier,,Senegal,England,2,0,False
1552,2019,Friendly,,Peru,Russia,3,2,False
1553,2017,Qualifier,,Italy,Honduras,5,0,False
1554,2022,Qualifier,,Argentina,Spain,3,0,False
1555,2007,Qualifier,,Japan,Portugal,1,0,False
1556,2013,Qualifier,,Switzerland,Uruguay,1,1,False
1557,1992,Friendly,,Switzerland,Morocco,4,1,False
1558,2012,Qualifier,,Romania,Peru,1,0,False
1559,2010,Friendly,,Bolivia,Hungary,1,0,False
1560,2016,Friendly,,Tunisia,Morocco,1,0,False
1561,2020,Friendly,,New Zealand,Australia,0,0,False
1562,2014,Qualifier,,Indonesia,Hungary,2,0,False
1563,2014,Qualifier,,China,Romania,1,0,False
1564,2015,Qualifier,,Trinidad and Tobago,Egypt,0,2,False
1565,2020,Qualifier,,Chile,Germany,0,3,False
1566,2016,Qualifier,,Egypt,Slovakia,2,2,False
1567,2008,Friendly,,Uruguay,Egypt,2,0,False
1568,2015,Qualifier,,Algeria,Venezuela,3,0,False
1569,2008,Friendly,,Denmark,Russia,2,0,False
1570,1999,Qualifier,,Honduras,Iran,1,1,False
1571,1996,Friendly,,Uruguay,Canada,1,1,False
1572,2010,Friendly,,Brazil,Ghana,3,0,False
1573,2013,Friendly,,Ivory Coast,Norway,5,1,False
1574,2007,Qualifier,,Algeria,Costa Rica,1,1,False
1575,2010,Friendly,,Ivory Coast,Romania,0,3,False
1576,2022,Qualifier,,Uruguay,Ivory Coast,1,1,False
1577,2004,Qualifier,,Czech Republic,Argentina,1,6,False
1578,2023,Friendly,,Tunisia,Uruguay,0,4,False
1579,2002,Qualifier,,Norway,Finland,0,1,False
1580,2001,Qualifier,,Colombia,Costa Rica,4,1,False
1581,1998,Qualifier,,Netherlands,Hungary,0,1,False
1582,2000,Qualifier,,Belgium,Wales,1,1,False
1583,2004,Qualifier,,Senegal,Trinidad and Tobago,0,0,False
1584,2016,Qualifier,,Spain,Honduras,2,0,False
1585,2010,Friendly,,Norway,Spain,1,1,False
1586,2017,Friendly,,Portugal,Hungary,1,0,False
1587,1994,Qualifier,,USA,Costa Rica,1,1,False
1588,2002,Friendly,,Tunisia,Italy,0,3,False
1589,2012,Friendly,,Iran,Slovenia,2,0,False
1590,1993,Qualifier,,Italy,Senegal,3,1,False
1591,2020,Qualifier,,Egypt,Netherlands,0,2,False
1592,1996,Qualifier,,Chile,Slovakia,0,2,False
1593,2004,Qualifier,,USA,China,2,0,False
1594,2002,Qualifier,,Poland,Netherlands,2,1,False
1595,1998,Qualifier,,Germany,Jamaica,6,0,False
1596,2000,Qualifier,,Wales,Uruguay,0,3,False
1597,1991,Friendly,,Canada,Chile,3,4,False
1598,1992,Friendly,,Canada,Tunisia,1,1,False
1599,2012,Friendly,,Trinidad and Tobago,France,2,4,False
1600,2017,Qualifier,,Nigeria,Portugal,2,0,False
1601,2012,Friendly,,Nigeria,Bolivia,2,0,False
1602,2010,Friendly,,Canada,Portugal,2,0,False
1603,2001,Qualifier,,Greece,Cameroon,1,1,False
1604,2008,Friendly,,Egypt,Indonesia,4,3,False
1605,2018,Qualifier,,Trinidad and Tobago,Iran,1,1,False
1606,2009,Friendly,,Tunisia,Jamaica,3,1,False
1607,1994,Friendly,,Scotland,Bolivia,0,0,False
1608,1999,Friendly,,Sweden,Scotland,3,1,False
1609,2001,Friendly,,Russia,Tunisia,3,0,False
1610,2014,Qualifier,,Ecuador,Colombia,1,0,False
1611,2017,Friendly,,Italy,Qatar,3,0,False
1612,2014,Friendly,,Ukraine,Australia,1,4,False
1613,2021,Qualifier,,Serbia,Japan,3,1,False
1614,2021,Qualifier,,Chile,Peru,2,3,False
1615,2011,Friendly,,Sweden,Uruguay,4,1,False
1616,1994,Friendly,,France,Saudi Arabia,2,0,False
1617,2003,Friendly,,Uruguay,Costa Rica,1,0,False
1618,1991,Qualifier,,Qatar,Russia,2,5,False
1619,1998,Friendly,,Egypt,Uruguay,0,2,False
1620,1991,Qualifier,,Egypt,Wales,1,0,False
1621,2021,Friendly,,Germany,South Korea,6,0,False
1622,1996,Qualifier,,Romania,France,0,2,False
1623,2005,Qualifier,,Egypt,Russia,0,1,False
1624,1991,Qualifier,,Morocco,Belgium,0,2,False
1625,1999,Friendly,,Ivory Coast,Iran,1,2,False
1626,2018,Friendly,,Sweden,Portugal,2,1,False
1627,2016,Friendly,,Czech Republic,Switzerland,0,1,False
1628,1991,Friendly,,South Korea,Sweden,4,1,False
1629,2014,Friendly,,Sweden,Colombia,0,1,False
1630,2015,Friendly,,Nigeria,Panama,2,0,False
1631,2010,Friendly,,Paraguay,Uruguay,1,2,False
1632,2014,Qualifier,,Netherlands,Italy,2,0,False
1633,2018,Friendly,,Costa Rica,Finland,3,2,False
1634,1996,Friendly,,Russia,Italy,2,2,False
1635,1991,Qualifier,,Czech Republic,Costa Rica,1,0,False
1636,2019,Friendly,,Panama,Colombia,3,2,False
1637,2008,Qualifier,,Romania,Japan,0,0,False
1638,1994,Qualifier,,Ireland,China,3,0,False
1639,2007,Friendly,,Egypt,Austria,1,0,False
1640,2013,Qualifier,,Finland,Romania,4,2,False
1641,1995,Friendly,,Switzerland,Croatia,1,0,False
1642,2023,Friendly,,Saudi Arabia,Slovakia,0,1,False
1643,1993,Qualifier,,Tunisia,Qatar,1,5,False
1644,1990,Friendly,,Canada,Portugal,1,0,False
1645,2010,Friendly,,Scotland,Croatia,1,0,False
1646,2005,Friendly,,Trinidad and Tobago,Czech Republic,3,1,False
1647,2005,Friendly,,Paraguay,Costa Rica,1,1,False
1648,2020,Qualifier,,Turkey,Brazil,3,2,False
1649,1992,Qualifier,,Cameroon,Panama,3,0,False
1650,2009,Friendly,,Austria,Australia,1,0,False
1651,1992,Friendly,,Scotland,Jamaica,2,0,False
1652,2011,Qualifier,,Sweden,Germany,1,2,False
1653,2014,Friendly,,USA,England,1,3,False
1654,2023,Friendly,,South Korea,Ivory Coast,0,1,False
1655,2001,Friendly,,Colombia,Bolivia,3,2,False
1656,2010,Qualifier,,Serbia,France,1,0,False
1657,2003,Qualifier,,Venezuela,Denmark,2,1,False
1658,2007,Friendly,,Ukraine,Poland,3,1,False
1659,1995,Qualifier,,Costa Rica,Brazil,0,2,False
1660,2004,Friendly,,Panama,Slovakia,0,2,False
1661,2011,Qualifier,,Ivory Coast,Germany,1,2,False
1662,2000,Friendly,,Chile,Ecuador,1,1,False
1663,2013,Friendly,,Slovakia,New Zealand,1,0,False
1664,2011,Qualifier,,Ghana,Wales,0,1,False
1665,1994,Qualifier,,Mexico,Poland,1,0,False
1666,2007,Qualifier,,Brazil,Czech Republic,2,0,False
1667,2014,Friendly,,Switzerland,Norway,2,1,False
1668,1993,Friendly,,Serbia,Senegal,1,2,False
1669,2016,Qualifier,,Mexico,Uruguay,0,0,False
1670,2011,Friendly,,Greece,Saudi Arabia,3,2,False
1671,1996,Qualifier,,Morocco,Colombia,2,0,False
1672,2023,Qualifier,,Ecuador,Cameroon,1,1,False
1673,2002,Qualifier,,Germany,Tunisia,4,2,False
1674,2008,Qualifier,,Honduras,France,3,0,False
1675,2017,Qualifier,,Denmark,Poland,0,2,False
1676,2003,Qualifier,,Ghana,Saudi Arabia,2,3,False
1677,1994,Qualifier,,Netherlands,Costa Rica,2,0,False
1678,1995,Friendly,,Ecuador,Spain,1,3,False
1679,2008,Qualifier,,Jamaica,Egypt,0,0,False
1680,1995,Friendly,,Iran,Norway,2,2,False
1681,2006,Friendly,,Portugal,Norway,5,1,False
1682,1996,Friendly,,China,Trinidad and Tobago,4,0,False
1683,2008,Qualifier,,Bolivia,Paraguay,4,2,False
1684,2008,Friendly,,Senegal,Wales,0,0,False
1685,1996,Friendly,,Qatar,Uruguay,0,3,False
1686,1992,Friendly,,USA,Spain,4,3,False
1687,2013,Qualifier,,Egypt,Czech Republic,1,1,False
1688,1991,Qualifier,,Panama,Croatia,1,1,False
1689,2013,Friendly,,Spain,Argentina,0,2,False
1690,2006,Qualifier,,Mexico,Serbia,2,0,False
1691,1994,Friendly,,Italy,New Zealand,1,1,False
1692,2011,Qualifier,,Poland,Uruguay,3,3,False
1693,2023,Qualifier,,Jamaica,Ukraine,1,3,False
1694,2011,Friendly,,England,Switzerland,0,0,False
1695,2005,Friendly,,Argentina,Sweden,2,0,False
1696,2014,Qualifier,,Italy,Iran,4,0,False
1697,2003,Friendly,,Portugal,Ghana,3,0,False
1698,1996,Friendly,,Croatia,Spain,0,0,False
1699,1999,Friendly,,Serbia,Argentina,0,2,False
1700,2004,Qualifier,,Nigeria,Russia,7,0,False
1701,2021,Qualifier,,Wales,Ireland,2,4,False
1702,2020,Friendly,,Italy,Belgium,3,0,False
1703,2018,Friendly,,Wales,Peru,0,1,False
1704,1993,Friendly,,Australia,Iran,1,0,False
1705,2013,Qualifier,,France,Italy,1,2,False
1706,1993,Friendly,,Uruguay,Trinidad and Tobago,1,0,False
1707,2022,Qualifier,,Ivory Coast,Chile,2,1,False
1708,2005,Friendly,,Uruguay,England,0,0,False
1709,2023,Friendly,,Denmark,Belgium,0,1,False
1710,1999,Friendly,,Spain,Mexico,4,0,False
1711,2023,Friendly,,France,Peru,2,0,False
1712,2023,Friendly,,Portugal,Ireland,0,1,False
1713,1992,Qualifier,,Saudi Arabia,Ecuador,3,1,False
1714,2008,Qualifier,,Costa Rica,Jamaica,3,1,False
1715,2005,Qualifier,,Denmark,Austria,5,0,False
1716,2013,Friendly,,New Zealand,Indonesia,3,0,False
1717,1993,Friendly,,Brazil,South Korea,1,2,False
1718,2006,Friendly,,Egypt,South Korea,2,2,False
1719,1993,Friendly,,Costa Rica,Wales,0,1,False
1720,1991,Qualifier,,Switzerland,Sweden,2,0,False
1721,2013,Qualifier,,Croatia,Belgium,1,0,False
1722,2007,Qualifier,,Algeria,Panama,2,0,False
1723,1991,Qualifier,,Croatia,China,4,0,False
1724,2001,Friendly,,Qatar,Wales,4,1,False
1725,1998,Friendly,,Netherlands,Finland,0,0,False
1726,1997,Qualifier,,Ghana,Bolivia,4,0,False
1727,2017,Friendly,,Slovenia,Egypt,0,0,False
1728,1993,Friendly,,Nigeria,Paraguay,2,2,False
1729,1999,Friendly,,Iran,England,0,1,False
1730,2000,Qualifier,,Australia,Jamaica,1,0,False
1731,2007,Qualifier,,Costa Rica,Tunisia,4,1,False
1732,1995,Friendly,,Panama,Senegal,0,0,False
1733,2004,Qualifier,,Ghana,Turkey,0,1,False
1734,2003,Friendly,,Japan,Italy,0,1,False
1735,2015,Qualifier,,Chile,Venezuela,3,0,False
1736,2000,Qualifier,,Saudi Arabia,Sweden,0,0,False
1737,2021,Friendly,,Trinidad and Tobago,Tunisia,3,1,False
1738,2009,Qualifier,,Netherlands,USA,3,1,False
1739,2008,Friendly,,Wales,Algeria,2,2,False
1740,2021,Friendly,,Ukraine,Croatia,1,0,False
1741,2022,Qualifier,,Portugal,China,1,2,False
1742,2023,Qualifier,,Norway,Honduras,4,1,False
1743,2018,Friendly,,Portugal,Greece,2,0,False
1744,2003,Friendly,,Belgium,Ireland,2,0,False
1745,2018,Friendly,,Wales,Ukraine,2,0,False
1746,2019,Friendly,,Denmark,Peru,2,1,False
1747,1993,Friendly,,Algeria,Netherlands,2,0,False
1748,2010,Qualifier,,Ireland,Uruguay,2,2,False
1749,2014,Friendly,,Indonesia,Poland,1,1,False
1750,2015,Qualifier,,Netherlands,Trinidad and Tobago,0,0,False
1751,2019,Friendly,,England,Belgium,3,7,False
1752,2008,Friendly,,Norway,Turkey,3,1,False
1753,1996,Friendly,,Scotland,Peru,2,0,False
1754,2017,Qualifier,,Portugal,Indonesia,6,0,False
1755,2005,Friendly,,Greece,Paraguay,1,1,False
1756,2010,Friendly,,Turkey,Hungary,2,2,False
1757,2017,Friendly,,Belgium,Austria,1,2,False
1758,2013,Qualifier,,Uruguay,Slovakia,1,0,False
1759,1998,Friendly,,Slovenia,Bolivia,1,4,False
1760,2004,Qualifier,,Jamaica,Turkey,3,5,False
1761,1995,Friendly,,USA,Costa Rica,2,0,False
1762,2010,Qualifier,,Honduras,Morocco,2,1,False
1763,2004,Friendly,,Netherlands,Nigeria,1,0,False
1764,2001,Friendly,,Mexico,South Korea,3,1,False
1765,2007,Friendly,,Ireland,Japan,1,2,False
1766,2015,Qualifier,,Switzerland,Ukraine,1,5,False
1767,2009,Qualifier,,Spain,Morocco,2,1,False
1768,2019,Friendly,,Wales,Panama,3,0,False
1769,1995,Qualifier,,Honduras,Canada,0,2,False
1770,2019,Friendly,,Indonesia,Saudi Arabia,2,0,False
1771,2003,Qualifier,,South Korea,Honduras,3,2,False
1772,2022,Qualifier,,Indonesia,Netherlands,2,0,False
1773,2011,Friendly,,Nigeria,Uruguay,1,3,False
1774,2021,Friendly,,Jamaica,Bolivia,2,4,False
1775,2009,Friendly,,Costa Rica,Australia,2,1,False
1776,2014,Qualifier,,Canada,Cameroon,3,1,False
1777,2019,Qualifier,,Austria,Qatar,1,2,False
1778,2006,Friendly,,Trinidad and Tobago,Switzerland,0,2,False
1779,1991,Qualifier,,Germany,Qatar,1,1,False
1780,1990,Qualifier,,Nigeria,Panama,0,1,False
1781,1993,Friendly,,Ivory Coast,Panama,1,0,False
1782,1993,Friendly,,Algeria,Uruguay,2,4,False
1783,2006,Qualifier,,Iran,Poland,4,1,False
1784,2004,Qualifier,,South Korea,Ireland,4,1,False
1785,2004,Qualifier,,England,Ukraine,0,3,False
1786,2015,Qualifier,,China,Chile,2,0,False
1787,1998,Qualifier,,Slovenia,Canada,1,4,False
1788,2020,Friendly,,Cameroon,Nigeria,1,2,False
1789,2014,Friendly,,Colombia,Ghana,1,0,False
1790,1996,Friendly,,Finland,South Korea,2,2,False
1791,2021,Friendly,,Croatia,Greece,1,0,False
1792,2018,Qualifier,,Norway,Mexico,4,2,False
1793,2003,Qualifier,,Ukraine,Turkey,2,1,False
1794,2022,Qualifier,,Greece,Peru,0,4,False
1795,1998,Qualifier,,Greece,Ghana,1,0,False
1796,2010,Qualifier,,Ireland,Switzerland,1,2,False
1797,2022,Qualifier,,Paraguay,Colombia,3,0,False
1798,2015,Friendly,,Czech Republic,Slovakia,2,4,False
1799,2005,Friendly,,Ireland,Norway,0,0,False
1800,1999,Qualifier,,Poland,Netherlands,1,0,False
1801,1998,Qualifier,,Belgium,Nigeria,0,0,False
1802,2009,Friendly,,Qatar,Czech Republic,0,2,False
1803,2003,Friendly,,Australia,Italy,1,0,False
1804,2015,Friendly,,Morocco,Japan,1,1,False
1805,1996,Qualifier,,Japan,Mexico,2,2,False
1806,2013,Qualifier,,South Korea,England,2,0,False
1807,2008,Qualifier,,Scotland,England,3,2,False
1808,2017,Friendly,,Tunisia,Cameroon,0,1,False
1809,2015,Friendly,,Morocco,Italy,3,1,False
1810,2002,Friendly,,Greece,Finland,1,1,False
1811,1994,Qualifier,,Russia,Japan,1,1,False
1812,2002,Qualifier,,Chile,Czech Republic,0,0,False
1813,1991,Friendly,,Slovakia,Morocco,1,2,False
1814,1996,Qualifier,,Mexico,Slovenia,3,0,False
1815,2004,Qualifier,,Slovakia,Sweden,0,0,False
1816,2020,Qualifier,,Poland,Portugal,2,2,False
1817,2005,Friendly,,Colombia,Saudi Arabia,3,2,False
1818,2000,Friendly,,Venezuela,Honduras,0,1,False
1819,1998,Friendly,,Scotland,Costa Rica,2,0,False
1820,2009,Qualifier,,Finland,Czech Republic,1,3,False
1821,1995,Friendly,,Serbia,Panama,2,0,False
1822,2007,Friendly,,Uruguay,South Korea,1,0,False
1823,2021,Qualifier,,New Zealand,Iran,1,2,False
1824,2001,Qualifier,,Indonesia,Russia,0,0,False
1825,2018,Qualifier,,Venezuela,Paraguay,2,3,False
1826,2021,Qualifier,,Honduras,Spain,2,1,False
1827,2018,Friendly,,Panama,Finland,4,3,False
1828,2008,Qualifier,,Czech Republic,England,3,1,False
1829,2018,Qualifier,,South Korea,Qatar,0,0,False
1830,2017,Friendly,,Slovenia,New Zealand,1,0,False
1831,1995,Friendly,,Brazil,Ghana,1,1,False
1832,2017,Qualifier,,Finland,Algeria,1,5,False
1833,2002,Friendly,,Panama,Peru,1,3,False
1834,1992,Friendly,,Scotland,Argentina,2,1,False
1835,2002,Friendly,,Costa Rica,Bolivia,3,3,False
1836,2021,Friendly,,Australia,Wales,1,6,False
1837,2023,Friendly,,Trinidad and Tobago,Senegal,1,1,False
1838,1991,Friendly,,Cameroon,Finland,2,2,False
1839,1996,Friendly,,Switzerland,Chile,3,1,False
1840,2018,Friendly,,South Korea,USA,0,0,False
1841,2013,Friendly,,Ukraine,Denmark,0,1,False
1842,2020,Friendly,,Uruguay,USA,4,0,False
1843,2015,Friendly,,Austria,Slovenia,2,1,False
1844,2017,Qualifier,,Mexico,Qatar,1,0,False
1845,2008,Friendly,,Venezuela,Denmark,0,1,False
1846,2023,Qualifier,,Norway,Venezuela,1,0,False
1847,1997,Friendly,,Portugal,England,0,0,False
1848,2021,Friendly,,Ivory Coast,Nigeria,4,0,False
1849,2012,Qualifier,,Germany,Paraguay,3,0,False
1850,2001,Friendly,,Wales,Colombia,5,2,False
1851,2003,Qualifier,,South Korea,Ivory Coast,1,0,False
1852,2000,Qualifier,,Iran,Belgium,0,1,False
1853,1998,Friendly,,Romania,Turkey,0,1,False
1854,2006,Friendly,,Ghana,Italy,3,0,False
1855,2015,Friendly,,Norway,Spain,1,1,False
1856,1998,Qualifier,,Greece,Spain,0,0,False
1857,2006,Friendly,,Morocco,Cameroon,2,0,False
1858,1996,Friendly,,Romania,Venezuela,3,1,False
1859,2005,Friendly,,Cameroon,Sweden,3,1,False
1860,1992,Friendly,,China,New Zealand,2,0,False
1861,2017,Friendly,,USA,Portugal,1,2,False
1862,1994,Friendly,,Brazil,Nigeria,2,2,False
1863,1994,Friendly,,Spain,Denmark,5,2,False
1864,1991,Qualifier,,Czech Republic,Belgium,0,4,False
1865,2021,Qualifier,,Costa Rica,Austria,2,1,False
1866,2014,Qualifier,,Russia,Mexico,2,1,False
1867,1995,Qualifier,,Romania,Nigeria,0,1,False
1868,2011,Friendly,,Spain,Wales,3,1,False
1869,2009,Qualifier,,England,Serbia,0,3,False
1870,2023,Qualifier,,Mexico,Iran,3,0,False
1871,2004,Friendly,,Costa Rica,Cameroon,4,0,False
1872,1997,Qualifier,,Norway,Turkey,5,0,False
1873,2022,Qualifier,,Czech Republic,Slovenia,4,0,False
1874,2004,Qualifier,,Netherlands,Japan,3,2,False
1875,2010,Qualifier,,Poland,Chile,1,2,False
1876,1993,Qualifier,,Colombia,Saudi Arabia,2,0,False
1877,1999,Friendly,,Denmark,Brazil,3,3,False
1878,2015,Qualifier,,Scotland,Ireland,2,1,False
1879,2019,Qualifier,,Mexico,Sweden,3,0,False
1880,2022,Friendly,,Venezuela,Ecuador,7,0,False
1881,2014,Qualifier,,Panama,Brazil,1,1,False
1882,2017,Friendly,,Morocco,Japan,2,0,False
1883,2006,Qualifier,,Turkey,Paraguay,1,2,False
1884,2005,Friendly,,Denmark,Hungary,1,1,False
1885,2015,Friendly,,Costa Rica,Cameroon,1,1,False
1886,2014,Friendly,,Denmark,Switzerland,0,1,False
1887,2002,Qualifier,,Uruguay,Senegal,2,0,False
1888,2001,Friendly,,Panama,Mexico,0,1,False
1889,1997,Qualifier,,Finland,Bolivia,2,3,False
1890,1992,Friendly,,Croatia,Nigeria,2,2,False
1891,2006,Qualifier,,Italy,Norway,2,1,False
1892,2009,Friendly,,Senegal,Portugal,2,1,False
1893,2019,Friendly,,Colombia,Switzerland,0,1,False
1894,1995,Friendly,,Canada,Greece,1,1,False
1895,1996,Friendly,,Jamaica,Bolivia,1,0,False
1896,2012,Qualifier,,Saudi Arabia,Spain,0,2,False
1897,1992,Friendly,,Cameroon,Argentina,0,2,False
1898,1990,Friendly,,Egypt,Costa Rica,0,1,False
1899,2022,Qualifier,,Denmark,Brazil,2,0,False
1900,2019,Qualifier,,Indonesia,Egypt,3,3,False
1901,2022,Qualifier,,Czech Republic,Netherlands,0,3,False
1902,2009,Qualifier,,Trinidad and Tobago,Senegal,0,2,False
1903,1991,Friendly,,Turkey,Cameroon,3,0,False
1904,1991,Qualifier,,Costa Rica,Italy,0,3,False
1905,1997,Qualifier,,Denmark,Qatar,0,1,False
1906,2010,Qualifier,,South Korea,Egypt,2,2,False
1907,1998,Qualifier,,Russia,Qatar,3,0,False
1908,1996,Friendly,,Ghana,Austria,1,1,False
1909,2009,Qualifier,,Senegal,Austria,2,0,False
1910,2005,Qualifier,,Denmark,Morocco,2,2,False
1911,2003,Qualifier,,Algeria,Ukraine,2,0,False
1912,2020,Qualifier,,Italy,Slovakia,0,1,False
1913,2023,Qualifier,,Italy,Mexico,2,0,False
1914,2004,Qualifier,,China,Cameroon,3,3,False
1915,2012,Friendly,,Venezuela,Senegal,0,1,False
1916,1997,Qualifier,,Algeria,Japan,4,0,False
1917,2018,Friendly,,Senegal,Wales,0,0,False
1918,2022,Qualifier,,Chile,Indonesia,1,0,False
1919,2023,Friendly,,Sweden,Canada,3,0,False
1920,2023,Friendly,,Slovenia,Canada,0,2,False
1921,2015,Friendly,,Spain,Ghana,5,1,False
1922,1999,Qualifier,,Algeria,Portugal,1,2,False
1923,2019,Friendly,,Ivory Coast,Canada,0,0,False
1924,2022,Friendly,,England,Paraguay,0,0,False
1925,1999,Qualifier,,Cameroon,Switzerland,0,1,False
1926,2003,Friendly,,Japan,Ivory Coast,0,1,False
1927,2006,Qualifier,,Slovenia,Japan,0,1,False
1928,1999,Friendly,,Cameroon,Croatia,0,3,False
1929,2005,Friendly,,Trinidad and Tobago,England,1,0,False
1930,2008,Qualifier,,Qatar,Italy,1,0,False
1931,1996,Friendly,,Sweden,Venezuela,3,0,False
1932,2018,Friendly,,Egypt,Russia,1,4,False
1933,2012,Friendly,,Portugal,Slovakia,1,1,False
1934,1992,Friendly,,Saudi Arabia,Finland,1,2,False
1935,1990,Friendly,,Argentina,Italy,1,2,False
1936,2013,Qualifier,,Brazil,Serbia,4,1,False
1937,2022,Friendly,,Denmark,Poland,3,1,False
